Comment,Label,cluster
"Dirgahayu Republik Indonesia yang ke-79
terima kasih atas karya nya yg luar biasa bang Alffy",,1
Dirgahayu Republik Indonesia yang Ke 79 🇮🇩 insyaallah akan menjadi Negara yang lebih maju ❤🤍 Aku Cinta Negeriku 🫰🫶,,1
Luar biasa karya karyanya bang,,1
"Dirgahayu republik indonesia ke 79, semoga indonesia makin maju, semoga pemimpin yg baru bisa mmbawa indonesia kearah cemerlang, rakyat makin makmur, para pemimpin yg takut akan tuhan.",,1
Wooooww😱 tak bisa berkata-kata 😍 mahakarya yg sungguh luar biasa. I love Indonesia 💖,,1
"Luar biasa, bangga sekali❤",,1
Dirgahayu republik Indonesia 🇮🇩,,1
"DIRGAHAYU REPUBLIK INDONESIA YANG KE 79
yihiiiii",,1
dirgahayu ke 79 indonesia ku,,1
"Apresiasi Alffy Rev, Dewatlantis dan seluruh tim yg bekerja buat karya ini. Musik yg apik, visual yg sangat indah.  Luar biasa!",,1
"DIRGAHAYU REPUBLIK INDONESIA KE 79
NUSANTARA BARU,INDONESIA MAJU",,1
"Sekarang ada 2 nih yg patut gw tunggu:
-tamatnya one piece
-wonderland indonesia difilmkan 

Dirgahayu republik indonesia ke 79 ❤🇲🇨🇲🇨",,1
"Dirgahayu Republik Indonesia ke 79, Indonesia keren 🇮🇩🥰🥰❤️",,1
Teeima kasih allfy rev...dirgahayu indonesiaku yg ke 79..merdeka,,1
"Keep Support Karya Anak Bangsa ""Affly Rev"" .. Thanks For Dirgahayu Republik Indonesia Ke 79 🎉🎉😊",,1
Dirgahayu INDONESIA ku❤❤,,1
Luar biasa.. Sukses selalu,,1
DIRGAHAYU REPUBLIK INDONESIA,,1
"DIRGAHAYU RI KE-79❤
Ga pernah gagal apalagi editing kece abissss🔥🔥🔥🔥",,1
Luar biasa 🔥🔥,,1
Dirgahayu Republik Indonesia yang ke 79!! 🇮🇩❤🤍,,1
"dirgahayu indonesiaku ke 79 tahun, keren karya mu kak🥳❤. sukses selalu dan semoga makin terkenal budaya Indonesia ke kancah internasional ❤🤍",,1
Luar biasa,,1
"Wwwoooowwwwwww
Luar biasaaaaa....keren bgt. Animasi Anak Negeri yang sangat luar biasa hasilnya....salam sehat & sukses selalu",,1
"Dirgahayu Republik Indonesia ke 79 
NUSANTARA BARU 
INDONESIA MAJU 
Sungguh karya yg sangat luar biasa 👍👍👍",,1
Dirgahayu Republik Indonesia ke 79,,1
"terima kasih alffy rev, selalu memberikan karya-karya yang sangat luar biasa, 🎉🎉🎉 Dirgahayu Indonesia",,1
"Luar biasa, bikin film dong bang alvi. Keren",,1
DIRGAHAYU REPUBLIK INDONESIA YANG KE 79🎉🇮🇩🇮🇩🇮🇩,,1
"Dirgahayu Ke-79 Republik Indonesia. Jayalah negeriku. 
Top 👍",,1
DIRGAHAYU REPUBLIK INDONESIA - NUSANTARA BARU INDONESIA MAJU,,1
Dirgahayu Indonesia yang ke 79 kami selalu mendoakan kalian para pejuang dan semangat juang kan diteruskan oleh pemuda pemudi indonesia tak lekang oleh waktu 🔥🔥🔥,,1
Luar biasa... 💪💪💪💪💪💓👍👍👍👍👍👍👍,,1
Luar biasa mantap,,1
Sebuah karya yang luar biasa respect,,1
"Gk bisa berkata-kata😭 Terimakasih untuk mas alffy, dewatlantis, mba linka, pak sujiwo tejo, mas once, mba novia, serta tim yang telah memproduksi film pendek ini. Waktu dan biaya yang telah kalian berikan menjadi sebuah karya anak bangsa yang sangat luar biasa. Walaupun dikejar target untuk tepat waktu di 17 Agustus 2024 19.45, kalian telah menciptakan karya yang sangat luar biasa. Walaupun kukira awalnya menjadi film panjang yang durasinya sekitar 20 menit lebih, tapi tak apa karena karya-karya yang telah kalian berikan menjadi salah satu hadiah terbaik bagi Indonesia. Saya yakin suatu saat nanti karya kalian benar-benar bisa menjadi film panjang yang bisa berada di layar lebar. Seluruh karya kalian yang dapat menggambarkan pesona budaya Indonesia dapat dikenal secara luas bahkan internasional. Terimakasih atas kerja keras kalian semua. Kami akan selalu menanti karya-karya luar biasa anak bangsa. Sekali lagi terimakasih, mimpi saya telah terwujud untuk melihat karya yang menggambarkan seluruh budaya dan alam Indonesia. Saya merupakan penulis akan belajar dari kalian untuk mengembangkan ide ide saya dan menjadi sebuah karya yang luar biasa. Sekali lagi terimakasih banyak yang sangat besar. ❤",,1
"Super sekali❤
MahaKarya  anak bangsa  Alffy Rev n team👍👍👍👍👍👍👍
DIRGAHAYU RI 79",,1
Mantap luar biasa,,1
🎉🎉 dirgahayu Indonesia,,1
Luar Biasa,,1
"Dirgahayu Indonesia ku ke 79, Nusantara Baru Indonesia Hebat",,1
Luar biasaa ❤,,1
"sudah ada lagi di tahun ini lagu spesial karya spesial dari sang musik komposer, alffy rev. Karya Kreatif anak Indonesia. Selamat HUT RI Ke-79. Happy Independence Day ❤❤ Negaraku Indonesia 🇮🇩 Negaraku Tercinta❤❤ ❤ Indonesia Ke-79. Selamat Hari Ulang Tahun Indonesia Ke -79. Semoga Indonesia Selalu Maju, Bangsa-nya, Rakyat-nya, Pembangunannya, Pemandangannya, & Sejahtera Selalu Rakyatnya, Serta Pemimpinnya. Semangat Bangsaku ❤🇮🇩❤❤",,1
❤❤✊✊🇮🇩🇮🇩DIRGAHAYU REPUBLIK INDONESIA 🇮🇩🇮🇩✊✊♥️❤,,1
Luar biasa,,1
"Mantapp, Luar Biasa Mas Alffy 😍😍",,1
Sungguh luar Biasa,,1
"Dirgahayu Republik Indonesia ke 79
Nirmala Nusantara 👍👍👍",,1
"Keren

Dirgahayu Indonesia ke 79",,1
"Terkadang dibuat bingung sih sama orang Indonesia ..
Anak bangsa yang udah ketauan punya talenta luar biasa seperti alffy begini yang kontenya penuh dengan karya luar biasa tapi subscribe nya dikit banget , sedangkan yg punya puluhan konten biasa2 aja malah banyak 😢😢
Semoga tidak pernah lelah berkarya untuk bangsa",,1
Dirgahayu Rebublik Indonesia 🇮🇩,,1
Selamat hari kemerdekaan negaraku Indonesia Indonesia Indonesia 👍👍. Merdeka!!! 🇮🇩 🇮🇩 🇮🇩,,1
Dirgahayu negeriku❤️❤️,,1
Luar biasa,,1
DIRGAHAYU INDONESIA KU,,1
Luar biasa karyanya,,1
"Benar benar diluar ekspektasi... Sangat sangat indah dan keren, gak ada kata lagi untuk menggambarkan rasa bangga ini. Terimakasih sudah memberikan hadiah ulang tahun untuk Indonesia  yang ke-79. DIRGAHAYU INDONESIAKU MERDEKA. The GUARDIAN Of NUSANTARA...",,1
Dirgahayu Republik Indonesia yang ke 79.... Padamu negeriku... Jiwa ragaku tumpah darah ku....,,1
"Dirgahayu Republik Indonesia yg ke79. Nusantara Baru, Indonesia Maju.... Garuda Pancasila 👍",,1
"""masterpiece"" Audio & visual bener2 berkelas...terimakasih sudah menyuguhkan karya yang luar biasa .
DIRGAHAYU INDONESIA KE-79",,1
Video terbaik karya anak bangsa. Indonesia harus bangga punya orang luar biasa seperti mereka! Tetap semangat alffy rev dan tim!,,1
Dirgahayu Republik Indonesia 79🇮🇩🇮🇩,,1
"Dirgahayu indonesia ke 79 
Alfy lo selalu keren...",,1
Happy independence day Indonesia.. Masha Allah.. Selalu epic dan perfect  kak alfy dan team. Luar biasa.. Indonesia-Ku Jaya Selalu..,,1
"Dirgahayu Republik Indonesia 79 THN , layak trending topic alffey rev",,1
Luar biasa merinding ..,,1
DIRGAHAYU INDONESIA❤,,1
Pasti super keren dan selalu bangga kalian luar biasa❤❤❤❤❤🔥🔥🔥,,1
Merdeka Indonesia ku...❤,,1
KADO TERINDAH ULANG TAHUN INDONESIA KE 79. 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,,1
Luar biasa ❤,,1
"keren seperti selalu❤, dirgahayu Republik Indonesia 🎉",,1
"Dirgahayu Indonesia 79 , karya yang luar biasa",,1
"DIRGAHAYU INDONESIA KE 79
NUSANTARA BARU INDONESIA MAJU",,1
"Mau ralat ya , harus nya di awal voice berbahasa Indonesia aja dan di bikin subtitle English nya aja, agar bahasa kita terutama bahasa Indonesia supaya bisa di kenal kalangan luar Indonesia dan bahasa Indonesia juga kan bahasa negara kita harus nya di voice pertama atau pembukaan menggunakan bahasa Indonesia, Terimakasih.

Dirgahayu Republik Indonesia yang KE 79",,1
Dirgahayu Republik Indonesia ke-79 jaya jaya jayaaaa 🇮🇩🇮🇩🇮🇩,,1
"DIRGAHAYU NUSANTARA,,, LUAR BIASA 🥰👍👍",,1
lagi-lagi.. karya yg luar biasa!! this is so amazing ❤,,1
"Dirgahayu Republik Indonesia yang ke-79 tahun.. ❤️🇮🇩♥️🇮🇩
Nusantara Baru..
Indonesia Maju..",,1
Karya yg luar biasa. . Dirgahayu Indonesia Raya. .,,1
Semoga Garudaku semakin terbang tinggi. Dirgahayu Republik INDONESIA yang  ke 79. MERDEKA!!!,,1
dirgahayu indonesia😊,,1
Dirgahayu Indonesia 79.,,1
Maha karya yang luar biasa ❤❤,,1
Karya yang luar biasa...trending yok..,,1
Luar biasa ga pernah di ragukan karya lo alfy🎉🎉,,1
Dirgahayu Republik Indonesia🇮🇩,,1
79 🇲🇨,,1
"Dirgahayu Republik Indonesia ke 79, Nusantara baru Indonesia maju, salam dari bandung ❤❤❤",,1
"GOKIL, SANGAT LUAR BIASA",,1
"Hadiah yang luar biasa untuk HUT RI tahun ini ka Alfy dan seluruh pihak yang terlibat, we love you all❤",,1
"Semoga lahir para penerus yang bisa membanggakan dan menjaga Indonesia 🇮🇩

#Nusantara Baru Indonesia Maju
#Dirgahayu Indonesia ke-79",,1
"Tepat 79th Indonesia karya yg luar biasa sebagai hadiah di hari sepesial HUT RI ...
Nusantara Guardian 😘😘😘..
Sukses selalu untuk Alffy rev &  kru",,1
DIRGAHAYU RI 🇮🇩,,1
"Nonton karya bg alffy setiap tahun ketika HUT RI adalah hal yang paling aku tunggu dan selaluuu aku rindukan.

Terimakasih untuk setiap yg berperan dalam proses yg luar biasa ini.

Dirgahayu Republik Indonesia ke - 79 Tahun",,1
"Sejarah Nusantara, garuda , lambang, bukti peradaban , beragam suku yang bersatu menjadi bukti ""guardians of Nusantara"". The paradise in the worlds . Dirgahayu republik Indonesia ke-79. Indonesia kita tercinta.",,1
Dirgahayu republik tercinta beautiful show alffy Rev !!,,1
"Keren banget dan pasti terharu 😢 
dirgahayu Republik Indonesia ke 79 🇮🇩",,1
"Terdiam Melihat 😮
Terharu Melihat 😢
Bersemangat 😯
Bangga Menjadi Warga INDONESIA❤❤🇮🇩🇮🇩

Dirgahayu Negeri Ku Tercinta INDONESIA Ke 79🇮🇩🇮🇩❤❤❤❤🎉",,1
"Luar biasa, merinding dan meneteskan air mata

Dirgahayu Indonesia Ku 🇮🇩🇮🇩🇮🇩",,1
Dirgahayu Republik Indonesia 🇮🇩🦅,,1
Dirgahayu Indonesia Ku Tercinta...,,1
"Wihhhh.... Novia Bachmid lagi..❤❤❤❤❤👍👍👍👍👍
Dirgahayu Indonesia ku...!!❤️❤️❤️❤️❤️❤️",,1
Dirgahayu Republik Indonesia yg ke-79..terimakasih alffy rev telah mengulas sultan hamid II asal pontianak kalimantan barat perancang burung garuda.,,1
"Aku nangis woiii 😭😭😭😭 
Ini benar² mahakarya yang luar biasa 🔥🔥🔥🔥",,1
Dirgahayu Indonesiaaaa ❤❤❤ Karya ini sungguh luar biasa,,1
"Dirgahayu republik indonesia yang ke 79 tahun, semoga senantiasa diberikan kebaikan",,1
"Keren banget sumpah 🔥🔥🔥
Dirgahayu Indonesia❤",,1
"Luar biasa karya mas alfy rev, saya melihat garuda bangkit makin dewasa dan terbang tinggi, selalu semangat negaraku Indonesia, merdekaaa..",,1
Karya dari keturunan leluhur majapahit luar biasa,,1
Suguhan yang luar biasa untuk kemerdekaan Indonesia ke 79...merdeka,,1
Kerrnnn. Dirgahayu Republik Indonesia 🇲🇨🇲🇨👏,,1
"Sebuah karya dr Alffi dan team yg sangat luar biasa,teruslah berkarya utk bangsa,dirgahayu Indonesia",,1
"Ke sini gara2 ngefans sama Once, keren banget buat HUT 79 Republik Indonesia. Salam merdeka!!!!",,1
"Karya anak bangsa yg bikin negara lain ketar-ketir..
Dirgahayu negara Republik Indonesia yg ke-79.",,1
GA DI RAGUKAN LAGI MEMANG ALFFY REV SELALU KEREN❤🎉 DIRGAHAYU NUSANTARA INDONESIA YANG KE-79 🇮🇩,,1
"❤🇮🇩DIRGAHAYU RI KE 79🇮🇩❤
🌟Sabtu, 17 Agustus 2024🌟
# Ikut bangga  dan terharu 
     Tidak sia2 darah tumpah
       dari para Pahlawan.
$ Banyak generasi penerus
     dengan prestasi membanggakan. 
         Baik dlm negeri/ Internasional. 
🌷Untuk  mas ALLFY REV 🌷
     🌟🎁🎖🏆......👌☺❤
❤DIRGAHAYU INDONESIA-KU❤
                 🇮🇩 23.19 🇮🇩",,1
KARYA YANG SANGAT LUAR BIASA🔥🔥🔥🔥,,1
Dirgahayu Indonesiaku,,1
"AKHIRNYAA YANG DITUNGGU!!selalu merinding dan merasa bangga setiap nonton vidionya, setiap tahunnya selalu memiliki konsep yang luar biasa..KERENNNN👍🏻👍🏻👍🏻 DIRGAHAYU INDONESIA KE-79 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩",,1
Luar biasa❤,,1
"gilaa berasa nonton movie.. DIRGAHAYU INDONESIA, makasih alfie and team kalian luar biasa",,1
Luar biasa ❤,,1
Dirgahayu Republik Indonesia ke 79 Tahun 🙏,,1
"Dirgahayu Indonesia ku yg ke 79 tahun

Cirebon mengabdi untuk mu🇮🇩",,1
"sangat berkelas! thankyou Bang Alffy & Team, kalian luar biasa!",,1
"Karya yang luar biasa, Tks Alffy Rev. DIRGAHAYU REPUBLIK INDONESIA yang ke 79",,1
"Dirgahayu republik Indonesia 🇮🇩
Karya yang Keren setiap tahun 👍❤",,1
Dirgahayu Indonesiaku 🇮🇩 Terharu bangett😢 terimakasih kak alfy dan team yang sudah menciptakan karya yang sangat luar biasa💓 karya yang selalu di tunggu setiap tahunnya🔥,,1
LUAR BIASA ❤❤❤,,1
"Akhirnya yang ditunggu"" karya Epic dan Luar Biasa di Hari Kemerdekaan INDONESIA 🇮🇩
Satu kata KEREEEN...!!! 🔥🔥",,1
"Dirgahayu Republik Indonesa Ke-79
NUSANTARA BARU
INDONESIA MAJU

MERDEKA ‼️🇮🇩",,1
"Karya Yang Luar Biasa dari Pemuda-Pemudi INDONESIA,,,
Semoga dengan Karya ini akan  Membangkitkan Rasa NASIONALISME Pemuda-Pemudi BANGSA INDONESIA!!!",,1
Karya yang sungguh luar biasa dan yang selalu dinantikan! Indonesia bangga punya Alffy Rev dan Team!,,1
Dirgahayu Republik Indonesia yang ke 79 semoga Indonesia ku makin makmur semoga rakyat nya damai terus 👏🏻,,1
Sangat bangga dan terharu..Terimakasih Alffy Rev dan team serta seluruh anak bangsa yang berkontribusi sehingga menghasilkan karya yang luar biasa ini,,1
"Gokil karya yang luar biasa, merinding😮😮",,1
DIRGAHAYU REPUBLIK INDONESIA KU PANTANG MUNDUR SEBELUM TUMBANG GARUDA DIDADAKU 🇮🇩,,1
"Sungguh karya yang membanggakan dan mengagumkan🔥
Terimakasih untuk Alffy Rev dan tim nya. Sukses selalu..
DIRGAHAYU INDONESIA ku 🇲🇨",,1
Dirgahayu Republik INDONESIA yang  ke 79 ❤❤❤❤  maju Nusantara,,1
"DIRGAHAYU REPUBLIK INDONESIA KE 79.. MERDEKA...
setelah penantian panjang akhirnya bisa menyaksikan lagi kelanjutan dari wonderful indonesia..",,1
💪💪💪🥰🥰🥰 DIRGAHAYU YG KE 79 NEGERIKU INDONESIA TERCINTA...Sampai terharu aku nontonnya ka.,,1
Aku yang cuma penonton aja ikut bangga. Luar biasa!! Terima kasih  Alfy Rev!!,,1
Keren...dirgahayu Nusantara Indonesia,,1
Luar biasa,,1
Karya yang luar biasa,,1
DIRGAHAYU REPUBLIK INDONESIA KE-79 🇮🇩🇮🇩,,1
"Dirgahayu Republik Indonesia yg ke-79

Sukses terus alffy rev

Bagus terus setiap karya yg diciptakan",,1
Dirgahayu Republik Indonesia negeriku tercinta ❤❤❤❤❤❤,,1
Proud Of You Mas Alvy Mba Linka serta para aktris dan crew yg sudah menciptakan sebuah Mahakarya yg luar biasa sekali.. Terimakasih 🎉 Indonesia bangga dengan karya ini.. Sehat Selalu.. Merdeka 🎉🎉🎉 ☺️,,1
"Dirgahayu Indonesia ke 79
Luar biasa...",,1
❤🤍 Dirgahayu Tanah Airku Ke-79,,1
"Luar biasa, mantap full",,1
Amazing... Bangga Indonesia punya karya anak bangsa yg luar biasa .. congrats...,,1
aku yg ke 79🇮🇩🎉,,1
Karya tiap tahun yg sangat luar biasa ❤,,1
"Luar biasa sekali, karya ini tentunya tidak lepas dari tim Alffy Rev yang sudah menyisihkan tenaga, waktu dan pikiran dalam proses pembuatannya.
Semoga seluruh warga Indonesia dapat belajar akan semangat nasionalisme dari karya ini. Tunjukkan kepada mancanegara bahwa inilah Nusantara kita.
Dirgahayu Republik Indonesia ke-79🇮🇩",,1
"NUSANTARA TEMA YG SANGAT LUAR BIASA UNTUK INDONESIA KE 79, DIRGAHAYU INDONESIAKU, KONTEN YANG SELALU KUTUNGGU SAAT 17 AGUSTUS, SALAM DARI BALI 🔥🇮🇩",,1
"DIRGAHAYU REPUBLIK INDONESIA KE 79,  GOKILLL...",,1
"Dirgahayu Republik Indonesia,persembahan MahaKarya dr Alffy rev,amazing...",,1
"Terharu, dirgahayu indonesiaku",,1
"Dirgahayu Republik Indonesia
Merdeka!!",,1
Never failed.... Terimakasih sudah menyuguhkan maha karya yang luar biasa bang Alfy,,1
✊🏻🇲🇨 Indonesia  Nusantara,,1
Dirgahayu Republik Indonesia ke 79,,1
"Aku bangga dan kita bangga menjadi bangsa Indonesia, Dirgahayu Republik Indonesia Ke-79 untuk kita semua 🇮🇩",,1
"Luar Biasa.......... 


Nusantara Sakti Harmoni❤❤❤❤❤",,1
Selalu kerem dan gak kaleng2. Dirgahayu Republik Indonesia ke 79. Saatnya Nusantara bangkit kembali.,,1
As always amazing 🎉❤ dirgahayu Indonesia ku 🎉,,1
DIRGAHAYU REPUBLIK INDONESIA KE-79,,1
Sebuah karya yg sangat luar biasa,,1
"Dirgahayu negeriku Indonesia🇮🇩
Doaku yang terbaik untuk mu
INDONESIA MERDEKAAAA!!!",,1
"DIRGAHAYU REPUBLIK INDONESIA
Nusantara Baru
Indonesia Maju
MERDEKAAAA...!!!",,1
"luar biasa,,  benar "" hebat  👍❤🇮🇩",,1
Dirgahayu indonesiaku ❤,,1
Biasa aja,,1
Cuma 2 kata LUAR BIASA 😭😭😭😭😭😍,,1
Dirgahayu negriku ❤🇮🇩🇮🇩,,1
"LUAR BIASA 
YANG SELALU DI TUNGGU DARI ALFY REV SETIAP TAHUNNYA 
DIRGAHAYU INDONESIAKU YANG KE 79 TAHUN",,1
"Dirgahayu ke-79 Republik Indonesia🇮🇩 Semoga menjadi negara yang damai, aman, dan sejahtera.",,1
Dirgahayu republik indonesia... Karya yang sangat luar biasa...,,1
"karya sebaik ini dan liat sponsornya 😢, but terimakasih alfy dan tim.. kalian luar biasa ❤",,1
Nusantara Baru Indonesia Maju🇮🇩,,1
Dirgahayu ke-79 Th Indonesiaku🇮🇩♥️🤍,,1
DIRGAHAYU REPUBLIK INDONESIA KE 79 .... NUSANTARA BARU INDONESIA MAJU,,1
"People : Bagaimana menyatukan Ke bhinekaan indonesia dalam satu Karya??
Alffi Rev : Yes ✅
Terkagum-kagum dan bangga, Dirgahayu Republik Indonesia ke-79 NUSANTARA",,1
"Spesial banget dirgahayu RI ke-79
Baru intro saja sudah bikin merinding",,1
"Ini karya keren banget sih, kado HUT RI ke 79 
Nusantara Baru Indonesia Maju
Dirgahayu negeri ku Indonesia",,1
Dirgahayu Republik Indonesia ke 79thn 🇮🇩 Merdeka🎉,,1
"Sumpah aku terharu,,nangis ikut banggaaa....  Dirgahayu Republik Indonesia ke 79..Aku bangga menjadi WNI,,Nusantara Baru,, Indonesia Maju..",,1
Sebuah jati diri yang luar biasa Nusantara ku,,1
AMAZING ❤❤❤❤❤❤ DIRGAHAYU INDONESIAKU,,1
Dirgahayu Indonesia... Merdeka... !!!,,1
Kami anak nusantara adalah sang guardian nusantara... kami akan jaga sampai akhir.. dirgahayu indonesia yg ke 79.. jaya negeri ku..❤❤🎉🎉🎉,,1
Another masterpiece about Indonesia 👏😍 Dirgahayu Tanah Airku Tercinta 🇮🇩,,1
DIRGAHAYU INDONESIAKU 🇲🇨,,1
Dirgahayu INDONESIA KITA,,1
AAAAAAA KEREN BANGETTTT😭😭❤ dirgahayu Republik Indonesia yang ke 79th❤❤,,1
"Dirgahayu Republik Indonesia yang ke-79 
Nusantara Baru Indonesia Maju ❤",,1
Dirgahayu Indonesiaku tercinta ❤,,1
DIRGAHAYU INDONESIAKU ♥️🤍,,1
Dirgahayu Nusantara,,1
"Luar biasa keren ❤, jayalah Indonesia 🇮🇩",,1
"Sumpah ini keren, terima kasih sudah memberikan karya yang indah🎉🇮🇩 DIRGAHAYU INDONESIAKU❤",,1
Dirgahayu Indonesia 🎉  karya keren dari kak alfy wajib di apresiasi.,,1
"Dirgahayu Republik Indonesia Ke 79 (Jayalah Indonesiaku, karena kita Bhinneka Tunggal Ika)",,1
"Ajaib, terimakasih untuk karya seni yang luar biasa ini ❤️",,1
Dirgahayu Republik Indonesia ke-79 🇮🇩🇮🇩🇮🇩,,1
dirgahayu indonesiaku❤🎉,,1
Dirgahayu Indonesiaku ke 79 welcome Nusantara,,1
"keren abizzz bangggggg🎉🎉 semangat buat karya karya yang bagus gini, dirgahayu Republik Indonesia",,1
Keren❤Dirgahayu Tanah Nusantara❤❤❤,,1
"Bangga sekali indonesia mempunyai anak bangsa seperti alffy rev sungguh karya yg luar biasa.tidak semua orang bisa seluar biasa mempunyai bakat dgn  karya yg sllu ditunggu2 setiap tahun nya.terimakasih alffy rev ,team,dan semua yg terlibat dalam video ini.sungguh indonesia butuh anak bangsa seperti alffy rev.",,1
"Dirgahayu indonesia 🇮🇩 79
Di bumi Nusantara",,1
Setelah menunggu sekian lama...luar biasa keren..😀,,1
"DIRGAHAYU REPUBLIK INDONESIA KE 79 TERUSLAH MELAJU KEDEPAN  ,videonya keren top👍",,1
Karya yang sangat luar biasa.. 🇮🇩😍,,1
DIRGAHAYU REPUBLIK INDONESIA ❤❤❤,,1
Luar biasa...👏👏👏 Bikin filmnya donk,,1
Luar biasa ide nya,,1
"maha karya yang luar biasa, bikin bangga menjadi rakyat Indonsia, Dirgahayu Indonesia. keren Mas Alffy Rev Merdeka!!!",,1
"Seperti mimpi... Amazing 
Dirgahayu INDONESIA-ku",,1
"MASTERPIECE! 
SURYA MAJAPAHIT
DRIGAHAYU RI ke - 79!
SELAMAT Alfy Rev dan Team, MAHAKARYA yang LUAR BIASA!",,1
"Dirgahayu Indonesia ke-79. Semoga damai sentosa.🇮🇩

Ndak ada obat, uuapik poool!👏👏👏👏👏
Selamat dan sukses untuk karya-karyanya. Selalu menanti karya selanjutnya. 🎉🎉🎉🔥🔥🔥",,1
"Tidak ada kalimat lain yg pantas untuk mengapresiasi mahakarya ini,selain kalimat ""LUAR BIASA""...ya...kalian memang luar biasa....",,1
"2:22 salah translate ini (?) 
kesampingkan itu, Dirgahayu Republik Indonesia ke 79!",,1
"Dirgahayu Indonesiaku🇮🇩

Terimakasih alfy rev dan tim untuk karya yang luar biasa ini
Semangat  anak bangsa terus ciptakan karya yg menakjubkan ..",,1
"Yang selalu ditunggu tiap 17an..

Dirgahayu Indonesiaku
Nusantara Baru Indonesia Maju🎉",,1
Dirgahayu Republik Indonesia ke 79,,1
"Yang selalu ditunggu tiap 17an..

Dirgahayu Indonesiaku
Nusantara Baru Indonesia Maju🎉",,1
"JANGAN SAMPAI HILANG KEINDAHAN KERAGAMAN SUKU/RAS/BUDAYA YANG ADA DI NUSANTARA INI...

TERIMAKASIH UNTUK KARYA YANG LUAR BIASA INI... 🇮🇩💪👍❤️",,1
Maha karya Kak Alffy dan Istri beserta tim.. luar biasa..❤,,1
"Karya yang luar biasa, ❤❤❤",,1
Dirgahayu Republik Indonesia ❤❤🇮🇩🇮🇩🇮🇩,,1
Menakjubkan !!! Dirgahayu Republik Indonesia ke-79 🎉🎉🎉,,1
sungguh luar biasa indah nya negri ini ❤ happy Independence Day Indonesia 🇮🇩,,1
Dirgahayu RI KE 79,,1
"Dirgahayu indonesia,merdeka",,1
Indonesia ku❤❤❤,,1
"Karya yang luar biasa, mari kita viral kan!🎉",,1
Dirgahayu Indonesia ❤,,1
